lemma,original_form,reason,url
мы,Мы,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
файл,файлы,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
ниу,НИУ,abbreviation_allcaps,https://shukhovlab.hse.ru/circularity
вшэ,ВШЭ,abbreviation_allcaps,https://shukhovlab.hse.ru/circularity
и,и,pymorphy3:Abbr,https://shukhovlab.hse.ru/circularity
он,его,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
более,Более,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
можно,можно,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
найти,найти,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
здесь,здесь,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
наш,наши,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
данные,данных,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
ваш,Вашего,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
аба,АБ,abbreviation_allcaps,https://shukhovlab.hse.ru/circularity
а,А,"pymorphy3:Abbr,Name",https://shukhovlab.hse.ru/circularity
высокий,Высшая,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
исследовательский,исследовательский,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
городской,городского,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
проектно-учебный,проектно-учебная,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
проектирование,проектирования,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
сибур,СИБУР,abbreviation_allcaps,https://shukhovlab.hse.ru/circularity
устойчивый,устойчивого,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
шухов,Шухов,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
лаб,Лаб,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
пройти,прошла,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
весь,всех,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
офлайн,оффлайн,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
воркшоп,воркшопы,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
москва,Москве,pymorphy3:Geox,https://shukhovlab.hse.ru/circularity
из,из,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
теперь,теперь,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
смоленский,Смоленская,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
мастер-класс,мастер-классы,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
всё,все,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
санкт-петербург,Санкт-Петербурга,pymorphy3:Geox,https://shukhovlab.hse.ru/circularity
владивосток,Владивостока,pymorphy3:Geox,https://shukhovlab.hse.ru/circularity
не,не,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
только,только,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
дизайнер,дизайнеры,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
ян,Яна,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
карданов,Карданова,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
практический,практических,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
навык,навыков,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
между,между,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
прекрасно,Прекрасно,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
когда,когда,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
дизайн,дизайна,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
также,также,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
полилаб,ПолиЛаб,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
где,где,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
готовый,готовые,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
свой,своим,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
максим,Максим,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
ремчук,Ремчуков,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
первый,первая,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
как,Как,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
это,это,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
так,так,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
мария,Мария,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
степанов,Степанова,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
несколько,несколько,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
или,или,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
многие,Многие,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
например,Например,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
сергей,Сергея,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
комарденков,Комарденкова,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
полина,Полины,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
кирсановый,Кирсановой,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
быстро,быстро,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
чтобы,чтобы,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
уйти,уйти,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
винчи,Винчи,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
особенно,особенно,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
андрей,Андрей,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
чумаков,Чумаков,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
очень,очень,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
большой,большой,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
каждый,каждый,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
прежде,Прежде,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
они,их,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
применение,применения,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
винокуров,Винокурова,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
многое,Многое,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
ну,ну,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
там,там,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
много,много,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
лена,Лена,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
титов,Титова,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
у,у,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
благодаря,благодаря,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
хотя,хотя,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
вручение,Вручение,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
согласно,согласно,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
май,Мая,pymorphy3:Geox,https://shukhovlab.hse.ru/circularity
антон,Антон,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
артемчук,Артемчук,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
дарья,Дарья,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
подольский,Подольская,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
зелёный,Зеленая,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
илья,Илья,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
цигельницкий,Цигельницкий,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
евгений,Евгений,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
хлебников,Хлебников,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
мейкер,мейкером,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
нельзя,нельзя,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
россия,России,pymorphy3:Geox,https://shukhovlab.hse.ru/circularity
никита,Никита,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
литвинов,Литвинов,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
другой,другие,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
слава,Слава,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
саакян,Саакян,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
буляш,Буляш,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
тодаев,Тодаева,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
юля,Юля,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
соловьёв,Соловьева,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
использование,Использование,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
артём,Артем,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
никитин,Никитин,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
новый,Новая,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
саблин,Саблина,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
авача,Авача,pymorphy3:Geox,https://shukhovlab.hse.ru/circularity
камчатский,Камчатского,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
марина,Марина,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
рыкачевский,Рыкачевский,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
ален,Алена,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
антипенковый,Антипенкова,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
нина,Нина,pymorphy3:Name,https://shukhovlab.hse.ru/circularity
ильин,Ильина,pymorphy3:Surn,https://shukhovlab.hse.ru/circularity
экотревожность,Экотревожность,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
владимирович,Владимирович,pymorphy3:Patr,https://shukhovlab.hse.ru/circularity
предоставление,предоставление,mid_sentence_cap,https://shukhovlab.hse.ru/circularity
сайт,сайт,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
для,Для,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
мы,Мы,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
файл,файлы,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
ниу,НИУ,abbreviation_allcaps,https://shukhovlab.hse.ru/?vision=enabled
вшэ,ВШЭ,abbreviation_allcaps,https://shukhovlab.hse.ru/?vision=enabled
и,и,pymorphy3:Abbr,https://shukhovlab.hse.ru/?vision=enabled
он,его,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
более,Более,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
можно,можно,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
найти,найти,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
здесь,здесь,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
наш,наши,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
данные,данных,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
ваш,Вашего,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
аба,АБ,abbreviation_allcaps,https://shukhovlab.hse.ru/?vision=enabled
а,А,"pymorphy3:Abbr,Name",https://shukhovlab.hse.ru/?vision=enabled
русый,РУС,abbreviation_allcaps,https://shukhovlab.hse.ru/?vision=enabled
исследовательский,исследовательский,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
высокий,Высшая,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
городской,городского,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
проектно-учебный,проектно-учебная,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
проектирование,проектирования,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
шухов,Шухов,pymorphy3:Surn,https://shukhovlab.hse.ru/?vision=enabled
лаб,Лаб,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
междисциплинарый,междисциплинарые,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
использование,использованием,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
это,это,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
елена,Елена,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
митрофанов,Митрофанова,pymorphy3:Surn,https://shukhovlab.hse.ru/?vision=enabled
устойчивый,Устойчивый,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
дизайн,дизайн,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
далее,Д,pymorphy3:Abbr,https://shukhovlab.hse.ru/?vision=enabled
обучение,обучение,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
анемокинетика,Анемокинетика,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
воркшоп,Воркшопы,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
венеция,Венеции,pymorphy3:Geox,https://shukhovlab.hse.ru/?vision=enabled
сибур,СИБУР,abbreviation_allcaps,https://shukhovlab.hse.ru/?vision=enabled
коммерческий,коммерческие,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
английский,английском,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
если,Если,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
сотрудничество,сотрудничество,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
пожалуйста,пожалуйста,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
или,или,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
антон,Антон,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
артемчук,Артемчук,pymorphy3:Surn,https://shukhovlab.hse.ru/?vision=enabled
ведущий,ведущий,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
екатерина,Екатерина,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
зарудный,Зарудная,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
академический,академический,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
висенте,Висенте,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
гуаярт,Гуаярт,pymorphy3:Abbr,https://shukhovlab.hse.ru/?vision=enabled
дарья,Дарья,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
бычков,Бычкова,pymorphy3:Surn,https://shukhovlab.hse.ru/?vision=enabled
андрей,Андрей,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
елбаев,Елбаев,pymorphy3:Surn,https://shukhovlab.hse.ru/?vision=enabled
мария,Мария,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
купцов,Купцова,pymorphy3:Surn,https://shukhovlab.hse.ru/?vision=enabled
иван,Иван,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
вадим,Вадим,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
смахтина,Смахтин,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
паулина,Паулина,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
смыковский,Смыковская,pymorphy3:Surn,https://shukhovlab.hse.ru/?vision=enabled
хуареза,Хуарез,pymorphy3:Name,https://shukhovlab.hse.ru/?vision=enabled
как,как,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
пройти,прошла,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
первый,первая,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
москва,Москва,pymorphy3:Geox,https://shukhovlab.hse.ru/?vision=enabled
молодой,Молодые,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
дизайнер,дизайнеры,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
мясницкий,Мясницкая,mid_sentence_cap,https://shukhovlab.hse.ru/?vision=enabled
сайт,сайт,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
для,Для,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
мы,Мы,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
файл,файлы,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
ниу,НИУ,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
вшэ,ВШЭ,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
и,и,pymorphy3:Abbr,https://urban.hse.ru/news/184645771.html
он,его,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
более,Более,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
можно,можно,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
найти,найти,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
здесь,здесь,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
наш,наши,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
данные,данных,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
ваш,Вашего,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
аба,АБ,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
а,А,"pymorphy3:Abbr,Name",https://urban.hse.ru/news/184645771.html
высокий,Высшая,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
русый,РУС,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
городской,Городские,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
исследовательский,исследовательский,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
поступать,Поступающим,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
как,Как,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
всё,Все,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
весенний,Весенняя,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
дверь,дверей,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
магистерский,магистерской,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
александр,Александром,pymorphy3:Name,https://urban.hse.ru/news/184645771.html
высоковский,Высоковским,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
вшу,ВШУ,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
у,у,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
российский,российской,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
про,про,pymorphy3:Abbr,https://urban.hse.ru/news/184645771.html
фес,фес,pymorphy3:Geox,https://urban.hse.ru/news/184645771.html
оналя,ональ,pymorphy3:Name,https://urban.hse.ru/news/184645771.html
критический,критическое,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
планирование,планирования,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
научно-исследовательский,научно-исследовательского,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
весь,всем,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
творческий,творческих,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
экономический,экономических,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
регулирование,регулирование,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
жилищный,жилищная,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
пространственный,пространственного,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
над,над,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
практический,практических,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
навык,навыков,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
рута,РУТ,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
впервые,впервые,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
россия,России,pymorphy3:Geox,https://urban.hse.ru/news/184645771.html
майнор,Майнор,pymorphy3:Name,https://urban.hse.ru/news/184645771.html
специалитет,специалитета,pymorphy3:Name,https://urban.hse.ru/news/184645771.html
новый,новое,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
онлайн,онлайн,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
принятие,принятие,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
гис,ГИС,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
сохранение,сохранения,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
устойчивый,Устойчивое,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
зелёный,Зеленый,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
это,это,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
уже,уже,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
также,также,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
академический,академических,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
из,из,pymorphy3:Name,https://urban.hse.ru/news/184645771.html
дизайн,дизайн,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
так,т,pymorphy3:Abbr,https://urban.hse.ru/news/184645771.html
далее,д,pymorphy3:Abbr,https://urban.hse.ru/news/184645771.html
или,или,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
содействие,содействие,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
перейти,Перейти,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
чикагский,Чикагская,pymorphy3:Geox,https://urban.hse.ru/news/184645771.html
сувалко,Сувалко,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
учёный,Ученые,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
дубна,Дубны,pymorphy3:Geox,https://urban.hse.ru/news/184645771.html
они,их,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
оияй,ОИЯИ,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
привлекательность,привлекательность,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
рассматриваться,рассматриваются,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
перед,перед,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
обсуждаться,Обсуждается,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
м,М,pymorphy3:Abbr,https://urban.hse.ru/news/184645771.html
арцыбашев,Арцыбашева,pymorphy3:Surn,https://urban.hse.ru/news/184645771.html
производственный,производственный,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
она,ее,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
взаимодействие,взаимодействия,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
бразилия,Бразилия,pymorphy3:Geox,https://urban.hse.ru/news/184645771.html
ран,РАН,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
городничев,Городничев,pymorphy3:Surn,https://urban.hse.ru/news/184645771.html
обсуждение,Обсуждение,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
пинежие,Пинежье,pymorphy3:Geox,https://urban.hse.ru/news/184645771.html
студенческий,студенческий,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
апрель,апреля,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
фгрра,ФГРР,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
молодой,Молодую,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
москва,Москву,pymorphy3:Geox,https://urban.hse.ru/news/184645771.html
базовый,Базовая,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
гк,ГК,abbreviation_allcaps,https://urban.hse.ru/news/184645771.html
фрязино,Фрязино,pymorphy3:Geox,https://urban.hse.ru/news/184645771.html
март,марта,pymorphy3:Name,https://urban.hse.ru/news/184645771.html
довузовский,довузовская,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
не,не,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
мясницкий,Мясницкая,mid_sentence_cap,https://urban.hse.ru/news/184645771.html
сайт,сайт,mid_sentence_cap,http://iq.hse.ru/en/news/article
для,Для,mid_sentence_cap,http://iq.hse.ru/en/news/article
а,А,"pymorphy3:Abbr,Name",http://iq.hse.ru/en/news/article
русый,РУС,abbreviation_allcaps,http://iq.hse.ru/en/news/article
аба,АБ,abbreviation_allcaps,https://id.hse.ru/en/books/817991732.html
а,А,"pymorphy3:Abbr,Name",https://id.hse.ru/en/books/817991732.html
русый,РУС,abbreviation_allcaps,https://id.hse.ru/en/books/817991732.html
перейти,Перейти,mid_sentence_cap,https://id.hse.ru/en/books/817991732.html
сайт,сайт,mid_sentence_cap,https://philology.hse.ru/en/news
для,Для,mid_sentence_cap,https://philology.hse.ru/en/news
а,А,"pymorphy3:Abbr,Name",https://philology.hse.ru/en/news
русый,РУС,abbreviation_allcaps,https://philology.hse.ru/en/news
найти,Найти,mid_sentence_cap,https://philology.hse.ru/en/news
фкн,ФКН,abbreviation_allcaps,https://philology.hse.ru/en/news
ниу,НИУ,abbreviation_allcaps,https://philology.hse.ru/en/news
вшэ,ВШЭ,abbreviation_allcaps,https://philology.hse.ru/en/news
сайт,сайт,mid_sentence_cap,https://ilcl.hse.ru/en/news/786596931.html
для,Для,mid_sentence_cap,https://ilcl.hse.ru/en/news/786596931.html
а,А,"pymorphy3:Abbr,Name",https://ilcl.hse.ru/en/news/786596931.html
русый,РУС,abbreviation_allcaps,https://ilcl.hse.ru/en/news/786596931.html
сайт,сайт,mid_sentence_cap,https://lang.hse.ru/russian-online
для,Для,mid_sentence_cap,https://lang.hse.ru/russian-online
мы,Мы,mid_sentence_cap,https://lang.hse.ru/russian-online
файл,файлы,mid_sentence_cap,https://lang.hse.ru/russian-online
ниу,НИУ,abbreviation_allcaps,https://lang.hse.ru/russian-online
вшэ,ВШЭ,abbreviation_allcaps,https://lang.hse.ru/russian-online
и,и,pymorphy3:Abbr,https://lang.hse.ru/russian-online
он,его,mid_sentence_cap,https://lang.hse.ru/russian-online
более,Более,mid_sentence_cap,https://lang.hse.ru/russian-online
можно,можно,mid_sentence_cap,https://lang.hse.ru/russian-online
найти,найти,mid_sentence_cap,https://lang.hse.ru/russian-online
здесь,здесь,mid_sentence_cap,https://lang.hse.ru/russian-online
наш,наши,mid_sentence_cap,https://lang.hse.ru/russian-online
данные,данных,mid_sentence_cap,https://lang.hse.ru/russian-online
ваш,Вашего,mid_sentence_cap,https://lang.hse.ru/russian-online
аба,АБ,abbreviation_allcaps,https://lang.hse.ru/russian-online
а,А,"pymorphy3:Abbr,Name",https://lang.hse.ru/russian-online
русый,РУС,abbreviation_allcaps,https://lang.hse.ru/russian-online
шия,ШИЯ,abbreviation_allcaps,https://lang.hse.ru/russian-online
главное,Главное,mid_sentence_cap,https://lang.hse.ru/russian-online
языковой,языковой,mid_sentence_cap,https://lang.hse.ru/russian-online
методический,методической,mid_sentence_cap,https://lang.hse.ru/russian-online
академический,академического,mid_sentence_cap,https://lang.hse.ru/russian-online
отдел,Отдел,mid_sentence_cap,https://lang.hse.ru/russian-online
межкультурный,межкультурная,mid_sentence_cap,https://lang.hse.ru/russian-online
китайский,Китайский,mid_sentence_cap,https://lang.hse.ru/russian-online
дпо,ДПО,abbreviation_allcaps,https://lang.hse.ru/russian-online
студенческий,Студенческий,mid_sentence_cap,https://lang.hse.ru/russian-online
фгн,ФГН,abbreviation_allcaps,https://lang.hse.ru/russian-online
внеучебный,Внеучебная,mid_sentence_cap,https://lang.hse.ru/russian-online
сотрудничество,сотрудничество,mid_sentence_cap,https://lang.hse.ru/russian-online
сст,ССТ,abbreviation_allcaps,https://lang.hse.ru/russian-online
лингвотест,Лингвотест,mid_sentence_cap,https://lang.hse.ru/russian-online
нейросеть,Нейросеть,pymorphy3:Orgn,https://lang.hse.ru/russian-online
ия,ИИ,abbreviation_allcaps,https://lang.hse.ru/russian-online
учитель-партнёр,Учитель-партнёр,mid_sentence_cap,https://lang.hse.ru/russian-online
рки,РКИ,abbreviation_allcaps,https://lang.hse.ru/russian-online
глаголь,Глаголь,mid_sentence_cap,https://lang.hse.ru/russian-online
маркетплейс,Маркетплейсе,mid_sentence_cap,https://lang.hse.ru/russian-online
английский,Английский,mid_sentence_cap,https://lang.hse.ru/russian-online
входной,Входное,mid_sentence_cap,https://lang.hse.ru/russian-online
как,как,mid_sentence_cap,https://lang.hse.ru/russian-online
кадровый,Кадровая,mid_sentence_cap,https://lang.hse.ru/russian-online
